Unnamed: 0,Review_ID,Review_Text,Filled_Stars,Review_Time,filename
1,ChZDSUhNMG9nS0VJQ0FnSURoX2Y3Z0d3EAE,I love banana republic brand  every time I visit banana republic atTanger Hershey    The people talk very good  but today i visit store 6:00pm one guy work there that person behaves very rude he need to be tryin how to communicate with customers . I never experienced this rude behavior very sad and disappointed ☹️.,1,2023,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
2,ChZDSUhNMG9nS0VJQ0FnSUN5NE1MZFBREAE,"Stopped Friday night close to closing time in need of an interview outlet. The woman who helped us was beyond helpful, giving me advice, grabbing me different sizes, and recommending how to style my choices. It was like my own personal shopping experience. She was fantastic and I hope to be back soon.",5,2021,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
3,ChZDSUhNMG9nS0VJQ0FnSURndkxqRENREAE,"Great place to shop for sale items. Decent petite selections. Friendly staff. Verizon cell service cuts out when inside the store, so if you need to pull coupons, you should do it before arrival or use the store's Wi-Fi.",5,2018,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
4,ChdDSUhNMG9nS0VJQ0FnSURBeElHeWhnRRAB,Great Black Friday sales. Whole store 50% off and lots of things on clearance besides. Can't use coupons in combination with this sale. Great fabrics and everything always fits perfectly. I love this store!,4,2014,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNnc1puLVJREAE,Great store and can find good prices if going during sale times.  Many helpful and kind sales associates who were engaging and not overwhelming.,4,2018,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
6,ChdDSUhNMG9nS0VJQ0FnSURKaC0yR3NnRRAB,I enjoy visiting and shopping at Banana Republic,5,2023,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
7,ChZDSUhNMG9nS0VJQ0FnSUNZbEpMckdREAE,"Along with Tommy Hilfiger, Banana has high quality printed t-shirts and golf shirts that withstand washing machines unlike cheap Old Navy clothes, etc.  Wait for good clearance sales and apply for Banana credit card for additional savings.",5,2019,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
8,ChZDSUhNMG9nS0VJQ0FnSURZMzdQcFNBEAE,"Great deals for memorial day sale.   Staff is wonderful,  extremely helpful and was great to find small and size 29 for my teenage boy.",5,2019,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNJOHN1UEJ3EAE,"Has a good selection for men and women, but the quality of the clothes is not that great. It's their outlet brand, so it's not going to be great quality. Great styles though.",4,2019,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNKNHZ2dGp3RRAB,"We had the *best* experience in this store, thanks to Grace ! She was helpful, friendly, and patient with us while we (took forever) deciding on items. Will absolutely be returning to this store to shop—and to visit her :)",5,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNCcGJiaXJ3RRAB,Went to banana during the holidays and this store was absolutely amazing! Erik and Renee were super helpful. I was able to find some really nice pants and some other things as well. Ali helped me as well and she’s freaking awesome 👏🏻 This store is so organized and well put together along with great people :) …,5,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNCb3JmTHZRRRAB,I went to BR to buy my mom a jacket for Christmas and the costumer service was so great! …,5,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNPdTRDZWlRRRAB,Went in to look for a linen shirt for my fiance to wear for our destination wedding when we were greeted by Eric who was AMAZING. I showed him pictures & he understood what we were looking for and found the perfect top for our wedding. He …,5,2022,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
4,ChdDSUhNMG9nS0VJQ0FnSURXNU1yUHJ3RRAB,I was there Sunday for Family and Friends. I haven’t shopped there in years but now discovering I like a lot of their pants and tops. I was holding some pants and someone did approach me and put the clothes in the dressing room. I never saw …,2,2022,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
5,ChZDSUhNMG9nS0VJQ0FnSURCbkxYMmRnEAE,"This store is all class. We were greeted by a gentleman who may have been the manager and told about sales and offered water. Seriously so classy, nice experience.",5,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
6,ChdDSUhNMG9nS0VJQ0FnSURoNGQzaXBRRRAB,This location has a really nice variety of women's clothing to choose from and great sales!,5,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
7,ChZDSUhNMG9nS0VJQ0FnSUNadWRTT0RBEAE,I wished that they have more my style of clothing,4,2023,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
8,ChZDSUhNMG9nS0VJQ0FnSUQwcmRpcEtREAE,Helpful staff. Checkout was a very long experience as they only had two cashiers working and until one of them needed assistance I was waiting for 10 minutes to checkout. I would advise having more registers open during peak times.,4,2020,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
9,ChdDSUhNMG9nS0VJQ0FnSURzcXV6SHpnRRAB,Beware the sales associate will comment on your waist size and then attempt to force pressure you into signing up into an account. I easily found 4 items I would have bought if I wasn’t so disgusted with the attitude and behavior. Went home and ordered for store pick up for the Walnut St location.,1,2020,Pennsylvania_King Of Prussia_Ct @ King Of Prussia.csv
0,ChZDSUhNMG9nS0VJQ0FnSURwMHBtcVhnEAE,"Love this store, but I'm still waiting for all the good Fall stuff. These outlets are the same as Rehoboth, Arundel Mills & Queenstown. Save your time & gas, go to the closest one!",3,2023,Pennsylvania_Lancaster_LANCASTER TANGER.csv
1,ChdDSUhNMG9nS0VJQ0FnSURKMXRuT2d3RRAB,Heather was able to find some good clearance buys.,4,2023,Pennsylvania_Lancaster_LANCASTER TANGER.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNROWNteU93EAE,Good selection of designs and neat place!,5,2018,Pennsylvania_Lancaster_LANCASTER TANGER.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNZcWF6cTVBRRAB,Great clothes for work at reasonable prices (during sales).  Large selection for men and women.  I also signed up to get their emails and sometimes they offer an extra discount off your total purchase (I got an extra 20% off my last visit …,5,2019,Pennsylvania_Lancaster_LANCASTER TANGER.csv
4,ChdDSUhNMG9nS0VJQ0FnSUN3X1lmMnhRRRAB,"It’s in the corner so definitely keep your eyes open......
Good selection and nice staff",5,2018,Pennsylvania_Lancaster_LANCASTER TANGER.csv
5,ChdDSUhNMG9nS0VJQ0FnSURhdU95UDBnRRAB,Inventory was not as fashionable as we expected.  However it is nice.,3,2021,Pennsylvania_Lancaster_LANCASTER TANGER.csv
6,ChdDSUhNMG9nS0VJQ0FnSURtaU5DT3pBRRAB,Very nice store and merchandise was displayed very professionally but just couldn't find any dress slacks that fit my shape.,3,2022,Pennsylvania_Lancaster_LANCASTER TANGER.csv
7,ChZDSUhNMG9nS0VJQ0FnSURVdXJTZ0FnEAE,"Your men’s dress shirts are absolute garbage! I love BR and your designs, but the quality of your dress shirts leaves a lot to be desired. The material is way too thin, and the elbows always blow out. I’ve lost at least a dozen dress shirts in the past year. It’s time to move on...",1,2019,Pennsylvania_Lancaster_LANCASTER TANGER.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNBOE9fTk5BEAE,"As an outlet store, it has great deals ($10 t-shirts for examole) on very high quality stuff. Not sure how it compares to non-outlet BR's but this one was really spacious and had a wide selection of casual and business attire",5,2018,Pennsylvania_Lancaster_LANCASTER TANGER.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNLcnM2Skt3EAE,This brand of Gap doesn't get enough attention it deserves. This place has a great selection of clothes for men and women at good prices. Don't sleep on Banana Republic.,5,2021,Pennsylvania_Lancaster_LANCASTER TANGER.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNwM3JMZG9BRRAB,"Great team and outstanding value.  Contemporary and modern Banana Republic style and quality at half the price, sometimes less.  They don’t stock tall sizes you have to go online for that, and some sizes move more quickly than others, …",5,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
1,ChZDSUhNMG9nS0VJQ0FnSURwM1BYaVZ3EAE,The clothes are specifically designed for the outlet and are lesser quality. Furthermore this location’s clothes are priced higher than they would be if your purchased them online. They refuse to match the online prices for the same items. …,1,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
2,ChdDSUhNMG9nS0VJQ0FnSUN4XzVmQzdnRRAB,"Nice, clean store with intuitive and spacious layout. Fitting room area is tidy. I will say that most Banana Republic items these days are made in neutral colors (beige, navy, black, and earth tone green), so if you’re looking pops of color or for items outside of work basics, this is not your store.",4,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
3,ChdDSUhNMG9nS0VJQ0FnSURlb0pYczVnRRAB,A very pleasant staff and always accommodating and helpful if I’m ever in need of assistance. …,5,2022,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
4,ChZDSUhNMG9nS0VJQ0FnSUQtcjhQWFRnEAE,"Terrible place. Honestly, the quality of clothing from banana factory has been slipping for years, but I’ve been a loyal customer, so I keep giving them another chance. Until I just purchased a pair of jeans that fell apart within a month, …",2,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
5,ChdDSUhNMG9nS0VJQ0FnSUQtanBfSnpBRRAB,"1. they have a pretty decent collection.
2. their clearance section didnt have too many clothes. it was also kinda neglected and dirty and some of them had fallen down. …",3,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNwazhxVzd3RRAB,"The service in that location ( 19th St. Chestnut St.Philadelphia!) Is always great, every time I've been there!!!",5,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
7,ChdDSUhNMG9nS0VJQ0FnSURocWJibWtnRRAB,"Always walking in to get new cloth every new season is coming, surprisingly we always find some discounts and really nice staff",5,2023,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNXLXNLWWhnRRAB,"Sam was fantastic, friendly, helpful, efficient, you can tell she cares about customer service. I called ahead of time and she had a suit ready for me to try when I got there. They didn't have my size, but because of her help, I got it online, and ended up ordering several jeans and shirts also. Give Sam a raise, she is great.",5,2022,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNJcXF5MGNREAE,Workers are friendly and helpful. Store beautiful and clean. Clothes good quality!,5,2019,Pennsylvania_Philadelphia_CHESTNUT STREET- PA.csv
0,ChdDSUhNMG9nS0VJQ0FnSURleHU2OC13RRAB,"I rarely do reviews but I was treated so bad at this location I refused to let it go. First, I am not from this area and I explained that’s why I did not return my item in thirty days plus I did not know this policy. I returned a pair of …",1,2023,Pennsylvania_Pittsburgh_ROSS PARK.csv
1,ChdDSUhNMG9nS0VJQ0FnSURNbHVhY2h3RRAB,"Excellent service at Ross Park. It helps that there was a great sale, but how I feel when I leave a store is more often due to a great sales person. Excellent help and suggestions from Sebastian got me to buy more and feel like I really …",5,2020,Pennsylvania_Pittsburgh_ROSS PARK.csv
2,ChdDSUhNMG9nS0VJQ0FnSURJa1B5RzF3RRAB,"We are older (as far as what most folks would consider the target market buyers for this store), cross over shoppers that find some of the styles very appealing.  The quality of the clothes is fair but I don’t think anything they sell is …",4,2019,Pennsylvania_Pittsburgh_ROSS PARK.csv
3,ChZDSUhNMG9nS0VJQ0FnSURVcjl1OFNREAE,Excellent as always. I didn't know they had a teacher discount. The sales clerk overhead me mentioning teaching and told me about it! Awesome news!,5,2019,Pennsylvania_Pittsburgh_ROSS PARK.csv
4,ChdDSUhNMG9nS0VJQ0FnSURlenMtMXV3RRAB,Got a suit for my wedding here this past spring. Staff was very helpful in answering questions and helping me choose!,5,2023,Pennsylvania_Pittsburgh_ROSS PARK.csv
5,ChZDSUhNMG9nS0VJQ0FnSURJcTVxQkNnEAE,"Clothes seems to be of good quality, prices are a little excessive but they do some good sales. The style is pretty classic and I don't prefer it but I can see why people like it.",3,2019,Pennsylvania_Pittsburgh_ROSS PARK.csv
6,ChdDSUhNMG9nS0VJQ0FnSUR1bVByVmt3RRAB,Great service b,5,2022,Pennsylvania_Pittsburgh_ROSS PARK.csv
7,ChZDSUhNMG9nS0VJQ0FnSURFdXYyY0lnEAE,It's ok,2,2019,Pennsylvania_Pittsburgh_ROSS PARK.csv
8,ChZDSUhNMG9nS0VJQ0FnSUR3LW9HY0pBEAE,Nice cloths,4,2019,Pennsylvania_Pittsburgh_ROSS PARK.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNjaWZyTWpnRRAB,Difficult to find inside the store,3,2020,Pennsylvania_Pittsburgh_ROSS PARK.csv
0,ChZDSUhNMG9nS0VJQ0FnSURSeXVtSkpREAE,"Very nice retail store, with the most helpful staff “customer service centric”.",4,2023,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
1,ChdDSUhNMG9nS0VJQ0FnSURXLVBTUXhRRRAB,"The store is perfectly fine, and they have a lot of decent clothes, but the price point is fairly high and the clothes don't last as long as you'd like. I actually had a simple t-shirt get a hole in the underarm within 2 months of buying it! And the worst part is they wouldn't let me return it. I won't be shopping here again.",3,2022,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNtc3Z1aVlREAE,"The girls in the store were soooo judging today! I live on that street so I never felt the need to dress up to go shopping in those stores, anyways when I went to pay today I accidentally pulled my card out of the machine too early and the …",1,2022,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
3,ChZDSUhNMG9nS0VJQ0FnSUNndmFEa0dBEAE,I stopped by this store with the intent to update some of my wardrobe and was legitimately upset by my experience. My partner and I were completely ignored by the staff aside from two seconds of eye contact with an associate when I first …,1,2018,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
4,ChZDSUhNMG9nS0VJQ0FnSUN1NExlMERnEAE,Come to the Shady Side sidewalk sale and enjoy yourself. Banana Republic and Lululemon have great selections.,5,2022,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
5,ChZDSUhNMG9nS0VJQ0FnSURBODllMk1REAE,"Classic BR...no problems,nice clothes,good selection & helpful employees.
Reason for the 3-star is simple & seems to be a consistent issue throughout Shadyside--limited selection of mens clothing & even more limited regarding smaller …",3,2018,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
6,ChZDSUhNMG9nS0VJQ0FnSURJc2RtNklBEAE,The Staff is very friendly and helpful. Also they have awesome customer service! The clothing styles and options are the best amongst other Banana Republic stores in Pittsburgh,5,2019,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNTbGJMaGpBRRAB,"Clean store and nice staff.  Overall a good, satisfying experience but the sale signs outside the store were misleading.",4,2021,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
8,ChZDSUhNMG9nS0VJQ0FnSURnbnRtZ01REAE,"Staff is helpful, friendly, and approached within a few moments of walking in to talk about sale items. For such a big store, though, selection isn't great.",3,2017,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
9,ChdDSUhNMG9nS0VJQ0FnSUN3bGJDSzF3RRAB,The people here are always so friendly and helpful.  They always welcome you with a big smile and make me happy to shop here.,5,2016,Pennsylvania_Pittsburgh_Walnut St-Shadyside.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNKeE9yTFV3EAE,"Rude on the phone. When I asked a simple question the assistant manager laughed at me and mocked me. Don't bother shopping here. I will spend my money at Kate Spade, where they always treat you with respect.",1,2023,Pennsylvania_Pottstown_PHILADELPHIA PREMIUM.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNKa3Zyd053EAE,Love this location. Very helpful friendly sales staff to help.  I’m a devoted BR shopper and love the bargains I can find here at the factory stores.,5,2023,Pennsylvania_Pottstown_PHILADELPHIA PREMIUM.csv
2,ChdDSUhNMG9nS0VJQ0FnSURRLVpQdGxnRRAB,Great place for shopping clothes. Good discount price. Got to drive 50 minutes from my place but worth doing so.,5,2018,Pennsylvania_Pottstown_PHILADELPHIA PREMIUM.csv
3,ChdDSUhNMG9nS0VJQ0FnSUMtc2ZmRi1BRRAB,Just visited this location and many people come  to just wait which doesn’t seem like good customer service or care  because employees lack of opening other registrar when compared to other stores,1,2023,Pennsylvania_Pottstown_PHILADELPHIA PREMIUM.csv
4,ChZDSUhNMG9nS0VJQ0FnSUQteUlPTVZ3EAE,"Absolutely disappointed that this location, in the height of shopping and discount season, had no fitting rooms open. It is particularly disappointing when you drive an hour to this location for this outcome. The store was not busy, and I could count 5 employees present.",1,2023,Pennsylvania_Pottstown_PHILADELPHIA PREMIUM.csv
